0.112	-5000.0	1.0	-2500.0	-1.0
0.113	-5000.0	1.0	-2500.0	-1.0
0.114	-5000.0	1.0	-2500.0	-1.0
0.115	-5000.0	1.0	-2500.0	-1.0
0.116	-5000.0	1.0	-2500.0	-1.0
0.117	-5000.0	1.0	-2500.0	-1.0
0.118	-5000.0	1.0	-2500.0	-1.0
0.119	-5000.0	1.0	-2500.0	-1.0
0.12	-5000.0	1.0	-2500.0	-1.0
0.121	-5000.0	1.0	-2500.0	-1.0
0.122	-5000.0	1.0	-2500.0	-1.0
0.123	-5000.0	1.0	-2500.0	-1.0
0.124	-5000.0	1.0	-2500.0	-1.0
0.125	-5000.0	1.0	-2500.0	-1.0
0.126	-5000.0	1.0	-2500.0	-1.0
0.127	-5000.0	1.0	-2500.0	-1.0
0.128	-5000.0	1.0	-2500.0	-1.0
0.129	-5000.0	1.0	-2500.0	-1.0
0.13	-5000.0	1.0	-2500.0	-1.0
0.131	-5000.0	1.0	-2500.0	-1.0
0.132	-5000.0	1.0	-2500.0	-1.0
0.133	-5000.0	1.0	-2500.0	-1.0
0.134	-5000.0	1.0	-2500.0	-1.0
0.135	-5000.0	1.0	-2500.0	-1.0
0.136	-5000.0	1.0	-2500.0	-1.0
0.137	-5000.0	1.0	-2500.0	-1.0
0.138	-5000.0	1.0	-2500.0	-1.0
0.139	-5000.0	1.0	-2500.0	-1.0
0.14	-5000.0	1.0	-2500.0	-1.0
0.141	-5000.0	1.0	-2500.0	-1.0
0.142	-5000.0	1.0	-2500.0	-1.0
0.143	-5000.0	1.0	-2500.0	-1.0
0.144	-5000.0	1.0	-2500.0	-1.0
0.145	-5000.0	1.0	-2500.0	-1.0
0.146	-5000.0	1.0	-2500.0	-1.0
0.147	-5000.0	1.0	-2500.0	-1.0
0.148	-5000.0	1.0	-2500.0	-1.0
0.149	-5000.0	1.0	-2500.0	-1.0
0.15	-5000.0	1.0	-2500.0	-1.0
0.151	-5000.0	1.0	-2500.0	-1.0
0.152	-5000.0	1.0	-2500.0	-1.0
0.153	-5000.0	1.0	-2500.0	-1.0
0.154	-5000.0	1.0	-2500.0	-1.0
0.155	-5000.0	1.0	-2500.0	-1.0
0.156	-5000.0	1.0	-2500.0	-1.0
0.157	-5000.0	1.0	-2500.0	-1.0
0.158	-5000.0	1.0	-2500.0	-1.0
0.159	-5000.0	1.0	-2500.0	-1.0
0.16	-5000.0	1.0	-2500.0	-1.0
0.161	-5000.0	1.0	-2500.0	-1.0
0.162	-5000.0	1.0	-2500.0	-1.0
0.163	-5000.0	1.0	-2500.0	-1.0
0.164	-5000.0	1.0	-2500.0	-1.0
0.165	-5000.0	1.0	-2500.0	-1.0
0.166	-5000.0	1.0	-2500.0	-1.0
0.167	-5000.0	1.0	-2500.0	-1.0
0.168	-5000.0	1.0	-2500.0	-1.0
0.169	-5000.0	1.0	-2500.0	-1.0
0.17	-5000.0	1.0	-2500.0	-1.0
0.171	-5000.0	1.0	-2500.0	-1.0
0.172	-5000.0	1.0	-2500.0	-1.0
0.173	-5000.0	1.0	-2500.0	-1.0
0.174	-5000.0	1.0	-2500.0	-1.0
0.175	-5000.0	1.0	-2500.0	-1.0
0.176	-5000.0	1.0	-2500.0	-1.0
0.177	-5000.0	1.0	-2500.0	-1.0
0.178	-5000.0	1.0	-2500.0	-1.0
0.179	-5000.0	1.0	-2500.0	-1.0
0.18	-5000.0	1.0	-2500.0	-1.0
0.181	-5000.0	1.0	-2500.0	-1.0
0.182	-5000.0	1.0	-2500.0	-1.0
0.183	-5000.0	1.0	-2500.0	-1.0
0.184	-5000.0	1.0	-2500.0	-1.0
0.185	-5000.0	1.0	-2500.0	-1.0
0.186	-5000.0	1.0	-2500.0	-1.0
0.187	-5000.0	1.0	-2500.0	-1.0
0.188	-5000.0	1.0	-2500.0	-1.0
0.189	-5000.0	1.0	-2500.0	-1.0
0.19	-5000.0	1.0	-2500.0	-1.0
0.191	-5000.0	1.0	-2500.0	-1.0
0.192	-5000.0	1.0	-2500.0	-1.0
0.193	-5000.0	1.0	-2500.0	-1.0
0.194	-5000.0	1.0	-2500.0	-1.0
0.195	-5000.0	1.0	-2500.0	-1.0
0.196	-5000.0	1.0	-2500.0	-1.0
0.197	-5000.0	1.0	-2500.0	-1.0
0.198	-5000.0	1.0	-2500.0	-1.0
0.199	-5000.0	1.0	-2500.0	-1.0
0.2	-5000.0	1.0	-2500.0	-1.0
0.201	-5000.0	1.0	-2500.0	-1.0
0.202	-5000.0	1.0	-2500.0	-1.0
0.203	-5000.0	1.0	-2500.0	-1.0
0.204	-5000.0	1.0	-2500.0	-1.0
0.205	-5000.0	1.0	-2500.0	-1.0
0.206	-5000.0	1.0	-2500.0	-1.0
0.207	-5000.0	1.0	-2500.0	-1.0
0.208	-5000.0	1.0	-2500.0	-1.0
0.209	-5000.0	1.0	-2500.0	-1.0
0.21	-5000.0	1.0	-2500.0	-1.0
0.211	-5000.0	1.0	-2500.0	-1.0
0.212	-5000.0	1.0	-2500.0	-1.0
0.213	-5000.0	1.0	-2500.0	-1.0
0.214	-5000.0	1.0	-2500.0	-1.0
0.215	-5000.0	1.0	-2500.0	-1.0
0.216	-5000.0	1.0	-2500.0	-1.0
0.217	-5000.0	1.0	-2500.0	-1.0
0.218	-5000.0	1.0	-2500.0	-1.0
0.219	-5000.0	1.0	-2500.0	-1.0
0.22	-5000.0	1.0	-2500.0	-1.0
0.221	-5000.0	1.0	-2500.0	-1.0
0.222	-5000.0	1.0	-2500.0	-1.0
0.223	-5000.0	1.0	-2500.0	-1.0
0.224	-5000.0	1.0	-2500.0	-1.0
0.225	-5000.0	1.0	-2500.0	-1.0
0.226	-5000.0	1.0	-2500.0	-1.0
0.227	-5000.0	1.0	-2500.0	-1.0
0.228	-5000.0	1.0	-2500.0	-1.0
0.229	-5000.0	1.0	-2500.0	-1.0
0.23	-5000.0	1.0	-2500.0	-1.0
0.231	-5000.0	1.0	-2500.0	-1.0
0.232	-5000.0	1.0	-2500.0	-1.0
0.233	-5000.0	1.0	-2500.0	-1.0
0.234	-5000.0	1.0	-2500.0	-1.0
0.235	-5000.0	1.0	-2500.0	-1.0
0.236	-5000.0	1.0	-2500.0	-1.0
0.237	-5000.0	1.0	-2500.0	-1.0
0.238	-5000.0	1.0	-2500.0	-1.0
0.239	-5000.0	1.0	-2500.0	-1.0
0.24	-5000.0	1.0	-2500.0	-1.0
0.241	-5000.0	1.0	-2500.0	-1.0
0.242	-5000.0	1.0	-2500.0	-1.0
0.243	-5000.0	1.0	-2500.0	-1.0
0.244	-5000.0	1.0	-2500.0	-1.0
0.245	-5000.0	1.0	-2500.0	-1.0
0.246	-5000.0	1.0	-2500.0	-1.0
0.247	-5000.0	1.0	-2500.0	-1.0
0.248	-5000.0	1.0	-2500.0	-1.0
0.249	-5000.0	1.0	-2500.0	-1.0
0.25	-5000.0	1.0	-2500.0	-1.0
0.251	-5000.0	1.0	-2500.0	-1.0
0.252	-5000.0	1.0	-2500.0	-1.0
0.253	-5000.0	1.0	-2500.0	-1.0
0.254	-5000.0	1.0	-2500.0	-1.0
0.255	-5000.0	1.0	-2500.0	-1.0
0.256	-5000.0	1.0	-2500.0	-1.0
0.257	-5000.0	1.0	-2500.0	-1.0
0.258	-5000.0	1.0	-2500.0	-1.0
0.259	-5000.0	1.0	-2500.0	-1.0
0.26	-5000.0	1.0	-2500.0	-1.0
0.261	-5000.0	1.0	-2500.0	-1.0
0.262	-5000.0	1.0	-2500.0	-1.0
0.263	-5000.0	1.0	-2500.0	-1.0
0.264	-5000.0	1.0	-2500.0	-1.0
0.265	-5000.0	1.0	-2500.0	-1.0
0.266	-5000.0	1.0	-2500.0	-1.0
0.267	-5000.0	1.0	-2500.0	-1.0
0.268	-5000.0	1.0	-2500.0	-1.0
0.269	-5000.0	1.0	-2500.0	-1.0
0.27	-5000.0	1.0	-2500.0	-1.0
0.271	-5000.0	1.0	-2500.0	-1.0
0.272	-5000.0	1.0	-2500.0	-1.0
0.273	-5000.0	1.0	-2500.0	-1.0
0.274	-5000.0	1.0	-2500.0	-1.0
0.275	-5000.0	1.0	-2500.0	-1.0
0.276	-5000.0	1.0	-2500.0	-1.0
0.277	-5000.0	1.0	-2500.0	-1.0
0.278	-5000.0	1.0	-2500.0	-1.0
0.279	-5000.0	1.0	-2500.0	-1.0
0.28	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.281	-5000.0	1.0	-2500.0	-1.0
0.282	-5000.0	1.0	-2500.0	-1.0
0.283	-5000.0	1.0	-2500.0	-1.0
0.284	-5000.0	1.0	-2500.0	-1.0
0.285	-5000.0	1.0	-2500.0	-1.0
0.286	-5000.0	1.0	-2500.0	-1.0
0.287	-5000.0	1.0	-2500.0	-1.0
0.288	-5000.0	1.0	-2500.0	-1.0
0.289	-5000.0	1.0	-2500.0	-1.0
0.29	-5000.0	1.0	-2500.0	-1.0
0.291	-5000.0	1.0	-2500.0	-1.0
0.292	-5000.0	1.0	-2500.0	-1.0
0.293	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.294	-5000.0	1.0	-2500.0	-1.0
0.295	-5000.0	1.0	-2500.0	-1.0
0.296	-5000.0	1.0	-2500.0	-1.0
0.297	-5000.0	1.0	-2500.0	-1.0
0.298	-5000.0	1.0	-2500.0	-1.0
0.299	-5000.0	1.0	-2500.0	-1.0
0.3	-5000.0	1.0	-2500.0	-1.0
0.301	-5000.0	1.0	-2500.0	-1.0
0.302	-5000.0	1.0	-2500.0	-1.0
0.303	-5000.0	1.0	-2500.0	-1.0
0.304	-5000.0	1.0	-2500.0	-1.0
0.305	-5000.0	1.0	-2500.0	-1.0
0.306	-5000.0	1.0	-2500.0	-1.0
0.307	-5000.0	1.0	-2500.0	-1.0
0.308	-5000.0	1.0	-2500.0	-1.0
0.309	-5000.0	1.0	-2500.0	-1.0
0.31	-5000.0	1.0	-2500.0	-1.0
0.311	-5000.0	1.0	-2500.0	-1.0
0.312	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.313	-5000.0	1.0	-2500.0	-1.0
0.314	-5000.0	1.0	-2500.0	-1.0
0.315	-5000.0	1.0	-2500.0	-1.0
0.316	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.317	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.318	-5000.0	1.0	-2500.0	-1.0
0.319	-5000.0	1.0	-2500.0	-1.0
0.32	-5000.0	1.0	-2500.0	-1.0
0.321	-5000.0	1.0	-2500.0	-1.0
0.322	-5000.0	1.0	-2500.0	-1.0
0.323	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.324	-5000.0	1.0	-2500.0	-1.0
0.325	-5000.0	1.0	-2500.0	-1.0
0.326	-5000.0	1.0	-2500.0	-1.0
0.327	-5000.0	1.0	-2500.0	-1.0
0.328	-5000.0	1.0	-2500.0	-1.0
0.329	-5000.0	1.0	-2500.0	-1.0
0.33	-5000.0	1.0	-2500.0	-1.0
0.331	-5000.0	1.0	-2500.0	-1.0
0.332	-5000.0	1.0	-2500.0	-1.0
0.333	-5000.0	1.0	-2500.0	-1.0
0.334	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.335	-5000.0	1.0	-2500.0	-1.0
0.336	-5000.0	1.0	-2500.0	-1.0
0.337	-5000.0	1.0	-2500.0	-1.0
0.338	-5000.0	1.0	-2500.0	-1.0
0.339	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.34	-5000.0	1.0	-2500.0	-1.0
0.341	-5000.0	1.0	-2500.0	-1.0
0.342	-5000.0	1.0	-2500.0	-1.0
0.343	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.344	-5000.0	1.0	-2500.0	-1.0
0.345	-5000.0	1.0	-2500.0	-1.0
0.346	-5000.0	1.0	-2500.0	-1.0
0.347	-5000.0	1.0	-2500.0	-1.0
0.348	-5000.0	1.0	-2500.0	-1.0
0.349	-5000.0	1.0	-2500.0	-1.0
0.35	-5000.0	1.0	-2500.0	-1.0
0.351	-5000.0	1.0	-2500.0	-1.0
0.352	-5000.0	1.0	-2500.0	-1.0
0.353	-5000.0	1.0	-2500.0	-1.0
0.354	-5000.0	1.0	-2500.0	-1.0
0.355	-5000.0	1.0	-2500.0	-1.0
0.356	-5000.0	1.0	-2500.0	-1.0
0.357	-5000.0	1.0	-2500.0	-1.0
0.358	-5000.0	1.0	-2500.0	-1.0
0.359	-5000.0	1.0	-2500.0	-1.0
0.36	-5000.0	1.0	-2500.0	-1.0
0.361	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.362	-5000.0	1.0	-2500.0	-1.0
0.363	-5000.0	1.0	-2500.0	-1.0
0.364	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.365	-5000.0	1.0	-2500.0	-1.0
0.366	-5000.0	1.0	-2500.0	-1.0
0.367	-5000.0	1.0	-2500.0	-1.0
0.368	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.369	-5000.0	1.0	-2500.0	-1.0
0.37	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.371	-5000.0	1.0	-2500.0	-1.0
0.372	-5000.0	1.0	-2500.0	-1.0
0.373	-5000.0	1.0	-2500.0	-1.0
0.374	-5000.0	1.0	-2500.0	-1.0
0.375	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.376	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.377	-5000.0	1.0	-2500.0	-1.0
0.378	-5000.0	1.0	-2500.0	-1.0
0.379	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.38	-5000.0	1.0	-2500.0	-1.0
0.381	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.382	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.383	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.384	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.385	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.386	-5000.0	1.0	-2500.0	-1.0
0.387	-5000.0	1.0	-2500.0	-1.0
0.388	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.389	-5000.0	1.0	-2500.0	-1.0
0.39	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.391	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.392	-5000.0	1.0	-2500.0	-1.0
0.393	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.394	-5000.0	1.0	-2500.0	-1.0
0.395	-5000.0	1.0	-2500.0	-1.0
0.396	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.397	-5000.0	1.0	-2500.0	-1.0
0.398	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.399	-5000.0	1.0	-2500.0	-1.0
0.4	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.401	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.402	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.403	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.404	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.405	-5000.0	1.0	-2500.0	-1.0
0.406	-5000.0	1.0	-2500.0	-1.0
0.407	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.408	-5000.0	1.0	-2500.0	-1.0
0.409	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.41	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.411	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.412	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.413	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.414	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.415	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.416	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.417	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.418	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.419	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.42	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.421	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.422	-5000.0	1.0	-2500.0	-1.0
0.423	-4996.8	0.99936	-2499.2	-0.99968
0.424	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.425	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.426	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.427	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.428	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.429	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.43	-4997.2	0.9993599999999999	-2499.2	-0.99968
0.431	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.432	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.433	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.434	-5000.0	1.0	-2500.0	-1.0
0.435	-4994.8	0.9990400000000002	-2498.6	-0.9994400000000001
0.436	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.437	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.438	-4996.8	0.99936	-2499.2	-0.99968
0.439	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.44	-4999.2	0.9998400000000001	-2499.8	-0.99992
0.441	-4997.2	0.9995200000000001	-2499.2	-0.99968
0.442	-4992.8	0.9985600000000001	-2498.2	-0.9992800000000001
0.443	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.444	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.445	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.446	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.447	-5000.0	1.0	-2500.0	-1.0
0.448	-4996.8	0.99936	-2499.2	-0.99968
0.449	-5000.0	1.0	-2500.0	-1.0
0.45	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.451	-4993.6	0.9987199999999999	-2498.4	-0.99936
0.452	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.453	-4996.8	0.99936	-2499.2	-0.99968
0.454	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.455	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.456	-4995.2	0.9990400000000002	-2498.8	-0.9995199999999999
0.457	-4996.8	0.99936	-2499.2	-0.99968
0.458	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.459	-4997.2	0.99936	-2499.2	-0.99968
0.46	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.461	-4996.8	0.99936	-2499.2	-0.99968
0.462	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.463	-4996.8	0.99936	-2499.2	-0.99968
0.464	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.465	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.466	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.467	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.468	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.469	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.47	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.471	-4996.8	0.99936	-2499.2	-0.99968
0.472	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.473	-4997.6	0.9995200000000001	-2499.4	-0.99976
0.474	-4995.2	0.9990399999999999	-2498.8	-0.9995200000000001
0.475	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.476	-4996.0	0.9991999999999999	-2499.0	-0.9996
0.477	-4994.4	0.99888	-2498.6	-0.9994400000000001
0.478	-4994.8	0.99888	-2498.6	-0.9994400000000001
0.479	-4995.6	0.9992000000000001	-2498.8	-0.9995200000000001
0.48	-4993.6	0.9987200000000002	-2498.4	-0.99936
0.481	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.482	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.483	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.484	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.485	-4991.2	0.99824	-2497.8	-0.9991199999999999
0.486	-4993.6	0.9987199999999999	-2498.4	-0.99936
0.487	-4995.2	0.9990400000000002	-2498.8	-0.9995200000000001
0.488	-4998.4	0.99968	-2499.6	-0.9998400000000001
0.489	-4992.0	0.9984	-2498.0	-0.9991999999999999
0.49	-4993.6	0.9987200000000002	-2498.4	-0.99936
0.491	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.492	-4996.0	0.9992000000000001	-2499.0	-0.9996
0.493	-4994.8	0.99888	-2498.6	-0.9994400000000001
0.494	-4993.6	0.9987199999999999	-2498.4	-0.99936
0.495	-4992.8	0.9985600000000001	-2498.2	-0.9992800000000001
0.496	-4992.8	0.9985600000000001	-2498.2	-0.9992800000000001
0.497	-4993.6	0.9987200000000002	-2498.4	-0.99936
0.498	-4992.0	0.9984	-2498.0	-0.9992000000000001
0.499	-4993.6	0.9987200000000002	-2498.4	-0.99936
0.5	-4993.6	0.9987199999999999	-2498.4	-0.99936
0.501	-4992.0	0.9984000000000002	-2498.0	-0.9992000000000001
0.502	-4990.4	0.9980800000000001	-2497.6	-0.9990400000000002
0.503	-4994.0	0.99888	-2498.4	-0.9993599999999999
0.504	-4985.6	0.9972799999999999	-2496.2	-0.99848
0.505	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.506	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.507	-4992.0	0.9984	-2498.0	-0.9992000000000001
0.508	-4986.4	0.9972800000000002	-2496.6	-0.99864
0.509	-4992.8	0.99856	-2498.2	-0.9992800000000001
0.51	-4992.0	0.9984	-2498.0	-0.9992000000000001
0.511	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.512	-4987.6	0.9974400000000001	-2496.8	-0.9987199999999999
0.513	-4992.4	0.99856	-2498.0	-0.9991999999999999
0.514	-4989.6	0.99792	-2497.4	-0.99896
0.515	-4992.4	0.99856	-2498.0	-0.9992000000000001
0.516	-4989.6	0.9979199999999999	-2497.4	-0.99896
0.517	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.518	-4989.2	0.99792	-2497.2	-0.99888
0.519	-4987.6	0.9974399999999999	-2496.8	-0.9987200000000002
0.52	-4994.4	0.9988800000000001	-2498.6	-0.9994400000000001
0.521	-4989.6	0.99792	-2497.4	-0.99896
0.522	-4991.2	0.9982399999999998	-2497.8	-0.9991200000000001
